# swap_ms=10001
start_ms,duration_us,error
8196,498,none
8198,401,none
8200,365,none
8202,461,none
8204,540,none
8206,493,none
8209,558,none
8210,711,none
8212,444,none
8214,391,none
8217,403,none
8218,483,none
8220,480,none
8223,887,none
8224,437,none
8226,577,none
8228,502,none
8230,374,none
8232,511,none
8234,391,none
8236,427,none
8238,360,none
8240,545,none
8243,810,none
8244,439,none
8246,399,none
8248,1244,none
8250,415,none
8252,328,none
8254,391,none
8256,392,none
8259,1402,none
8260,402,none
8262,446,none
8264,642,none
8267,641,none
8268,486,none
8270,585,none
8272,502,none
8274,456,none
8276,716,none
8278,397,none
8281,398,none
8282,454,none
8284,410,none
8286,493,none
8288,621,none
8290,395,none
8292,560,none
8294,1187,none
8297,431,none
8298,410,none
8300,524,none
8302,1411,none
8304,602,none
8306,396,none
8308,497,none
8310,560,none
8312,439,none
8314,482,none
8316,419,none
8318,649,none
8321,379,none
8322,408,none
8324,523,none
8326,487,none
8328,635,none
8330,432,none
8332,363,none
8335,367,none
8336,356,none
8339,429,none
8340,441,none
8342,349,none
8344,508,none
8346,497,none
8348,423,none
8350,407,none
8356,947,none
8359,551,none
8361,480,none
8362,493,none
8365,717,none
8367,492,none
8368,398,none
8370,453,none
8372,413,none
8374,452,none
8377,3692,none
8381,459,none
8382,536,none
8384,450,none
8387,450,none
8388,432,none
8390,1769,none
8392,386,none
8395,405,none
8396,364,none
8399,412,none
8400,511,none
8402,702,none
8404,451,none
8406,422,none
8408,375,none
8410,369,none
8412,1015,none
8414,414,none
8416,459,none
8418,654,none
8420,432,none
8423,370,none
8424,404,none
8426,388,none
8428,431,none
8430,363,none
8432,393,none
8434,635,none
8436,414,none
8438,313,none
8440,393,none
8442,487,none
8444,464,none
8446,395,none
8448,584,none
8450,634,none
8452,381,none
8454,363,none
8456,387,none
8458,1116,none
8460,505,none
8462,374,none
8464,391,none
8467,939,none
8468,561,none
8470,399,none
8472,331,none
8474,360,none
8476,483,none
8478,1274,none
8480,665,none
8482,497,none
8484,362,none
8486,431,none
8488,418,none
8490,387,none
8492,382,none
8494,345,none
8496,610,none
8498,398,none
8500,1069,none
8502,391,none
8504,550,none
8506,417,none
8508,384,none
8510,439,none
8512,611,none
8514,462,none
8516,550,none
8518,442,none
8520,424,none
8522,363,none
8525,393,none
8526,465,none
8528,695,none
8530,369,none
8532,580,none
8534,855,none
8536,619,none
8538,643,none
8540,495,none
8542,455,none
8544,348,none
8546,420,none
8548,550,none
8550,509,none
8553,434,none
8554,444,none
8556,587,none
8558,415,none
8560,368,none
8562,432,none
8564,426,none
8566,462,none
8569,525,none
8570,506,none
8572,404,none
8574,620,none
8577,460,none
8578,427,none
8580,346,none
8582,652,none
8584,499,none
8586,430,none
8588,475,none
8590,420,none
8592,416,none
8595,629,none
8596,478,none
8598,321,none
8600,442,none
8602,407,none
8604,539,none
8606,495,none
8608,383,none
8610,424,none
8612,412,none
8614,411,none
8617,582,none
8618,427,none
8620,864,none
8622,460,none
8624,382,none
8626,635,none
8628,567,none
8630,584,none
8632,574,none
8634,473,none
8636,374,none
8638,1165,none
8640,613,none
8642,508,none
8644,474,none
8646,331,none
8648,384,none
8650,382,none
8652,740,none
8654,332,none
8656,1797,none
8658,422,none
8660,450,none
8662,386,none
8664,397,none
8666,478,none
8668,882,none
8670,379,none
8672,497,none
8674,561,none
8676,434,none
8678,395,none
8680,740,none
8682,421,none
8684,355,none
8686,624,none
8688,801,none
8690,477,none
8692,376,none
8694,426,none
8696,462,none
8698,490,none
8701,420,none
8703,380,none
8704,722,none
8706,393,none
8708,437,none
8711,373,none
8712,807,none
8714,424,none
8716,403,none
8718,433,none
8720,406,none
8722,407,none
8724,440,none
8727,420,none
8728,451,none
8730,394,none
8732,513,none
8734,1068,none
8736,336,none
8739,393,none
8740,496,none
8742,368,none
8744,404,none
8746,335,none
8748,357,none
8750,424,none
8752,501,none
8754,329,none
8756,409,none
8758,347,none
8761,445,none
8762,378,none
8764,313,none
8766,457,none
8768,403,none
8770,431,none
8772,516,none
8774,374,none
8776,482,none
8778,436,none
8780,422,none
8782,355,none
8784,402,none
8786,359,none
8789,417,none
8790,405,none
8792,329,none
8794,447,none
8796,383,none
8798,472,none
8800,439,none
8803,416,none
8804,341,none
8806,558,none
8809,391,none
8810,389,none
8812,414,none
8814,384,none
8817,464,none
8818,386,none
8820,297,none
8822,418,none
8824,472,none
8826,771,none
8829,402,none
8830,403,none
8832,366,none
8834,469,none
8836,546,none
8838,515,none
8840,577,none
8842,402,none
8844,329,none
8846,408,none
8848,398,none
8850,470,none
8852,410,none
8854,352,none
8856,706,none
8858,603,none
8860,620,none
8863,455,none
8864,353,none
8866,344,none
8868,642,none
8870,459,none
8872,468,none
8874,569,none
8876,317,none
8879,622,none
8880,487,none
8882,396,none
8885,394,none
8886,459,none
8888,347,none
8890,501,none
8892,414,none
8894,531,none
8896,372,none
8898,554,none
8900,496,none
8902,328,none
8904,562,none
8906,685,none
8909,349,none
8910,451,none
8912,742,none
8914,396,none
8916,922,none
8918,444,none
8920,373,none
8922,369,none
8924,474,none
8927,418,none
8928,594,none
8930,405,none
8932,399,none
8934,426,none
8936,397,none
8938,338,none
8940,591,none
8942,431,none
8944,424,none
8946,398,none
8948,509,none
8950,366,none
8952,523,none
8954,453,none
8956,349,none
8958,434,none
8960,483,none
8962,469,none
8964,607,none
8967,430,none
8968,482,none
8970,365,none
8972,437,none
8974,379,none
8976,424,none
8978,325,none
8980,497,none
8982,409,none
8984,451,none
8986,432,none
8988,426,none
8990,526,none
8992,331,none
8995,439,none
8996,366,none
8998,602,none
9000,471,none
9002,377,none
9005,350,none
9006,403,none
9008,356,none
9010,367,none
9012,308,none
9014,485,none
9016,398,none
9018,389,none
9020,356,none
9022,330,none
9024,547,none
9026,446,none
9028,637,none
9030,371,none
9032,437,none
9034,379,none
9036,371,none
9038,364,none
9041,550,none
9042,374,none
9044,401,none
9046,361,none
9048,370,none
9050,377,none
9052,404,none
9054,415,none
9056,327,none
9058,362,none
9060,877,none
9062,362,none
9065,510,none
9067,384,none
9068,362,none
9070,437,none
9072,393,none
9074,451,none
9076,598,none
9078,350,none
9080,337,none
9082,385,none
9084,365,none
9086,397,none
9088,351,none
9090,546,none
9092,339,none
9094,468,none
9096,332,none
9098,384,none
9100,610,none
9102,333,none
9105,383,none
9106,398,none
9108,319,none
9110,462,none
9112,319,none
9114,312,none
9116,450,none
9118,516,none
9120,489,none
9122,322,none
9124,572,none
9126,417,none
9128,410,none
9130,327,none
9132,338,none
9134,328,none
9136,447,none
9138,453,none
9141,458,none
9142,364,none
9144,350,none
9146,1298,none
9148,556,none
9150,439,none
9152,324,none
9154,424,none
9156,398,none
9159,454,none
9160,370,none
9162,531,none
9164,388,none
9166,384,none
9168,386,none
9170,394,none
9172,395,none
9174,332,none
9177,450,none
9178,364,none
9180,320,none
9182,418,none
9184,351,none
9186,480,none
9188,399,none
9190,703,none
9192,387,none
9194,355,none
9196,620,none
9198,664,none
9200,399,none
9202,716,none
9204,542,none
9206,357,none
9208,402,none
9210,348,none
9213,429,none
9214,437,none
9216,403,none
9218,485,none
9220,456,none
9222,327,none
9224,427,none
9226,457,none
9228,388,none
9230,543,none
9232,368,none
9234,516,none
9236,394,none
9238,370,none
9240,470,none
9242,612,none
9245,483,none
9246,515,none
9248,361,none
9250,375,none
9252,328,none
9254,350,none
9256,605,none
9258,339,none
9260,435,none
9262,414,none
9264,392,none
9266,403,none
9268,420,none
9270,338,none
9272,408,none
9274,402,none
9276,393,none
9278,325,none
9280,414,none
9282,430,none
9284,355,none
9287,341,none
9288,329,none
9291,354,none
9292,399,none
9294,317,none
9296,690,none
9298,441,none
9300,481,none
9302,433,none
9304,671,none
9306,345,none
9308,359,none
9310,410,none
9312,456,none
9314,634,none
9316,477,none
9318,410,none
9320,469,none
9322,436,none
9324,348,none
9326,482,none
9328,527,none
9330,1018,none
9333,488,none
9334,500,none
9336,384,none
9338,518,none
9340,439,none
9342,489,none
9344,424,none
9346,400,none
9348,390,none
9350,304,none
9352,609,none
9354,374,none
9356,348,none
9358,313,none
9360,553,none
9362,361,none
9365,395,none
9366,354,none
9368,416,none
9370,431,none
9372,453,none
9374,396,none
9377,348,none
9378,680,none
9380,359,none
9383,545,none
9384,329,none
9386,379,none
9388,726,none
9390,397,none
9393,410,none
9394,708,none
9396,334,none
9398,821,none
9400,496,none
9402,436,none
9404,385,none
9407,447,none
9408,439,none
9410,339,none
9412,1878,none
9414,604,none
9416,502,none
9419,931,none
9420,667,none
9423,922,none
9424,588,none
9426,550,none
9428,625,none
9431,643,none
9433,760,none
9434,573,none
9436,710,none
9438,518,none
9440,534,none
9442,733,none
9444,768,none
9446,664,none
9448,454,none
9450,480,none
9453,557,none
9454,725,none
9456,473,none
9458,459,none
9460,545,none
9462,565,none
9464,911,none
9466,426,none
9468,539,none
9470,559,none
9472,652,none
9474,468,none
9476,414,none
9479,536,none
9480,447,none
9482,447,none
9484,378,none
9486,434,none
9488,482,none
9490,430,none
9492,424,none
9494,330,none
9496,612,none
9498,392,none
9500,370,none
9502,428,none
9504,480,none
9506,479,none
9508,532,none
9510,486,none
9512,360,none
9514,415,none
9516,533,none
9518,380,none
9520,378,none
9522,552,none
9524,353,none
9526,522,none
9528,418,none
9531,476,none
9532,415,none
9534,529,none
9536,462,none
9538,664,none
9540,503,none
9542,400,none
9544,475,none
9547,588,none
9548,444,none
9550,461,none
9552,528,none
9554,520,none
9556,414,none
9558,562,none
9560,434,none
9562,383,none
9564,767,none
9566,426,none
9568,494,none
9571,428,none
9572,506,none
9574,480,none
9577,448,none
9578,328,none
9580,405,none
9582,620,none
9584,486,none
9586,452,none
9588,553,none
9590,607,none
9592,611,none
9594,549,none
9596,463,none
9599,773,none
9600,624,none
9602,459,none
9604,550,none
9606,604,none
9609,660,none
9610,421,none
9612,527,none
9614,648,none
9616,883,none
9618,877,none
9620,578,none
9622,505,none
9624,402,none
9626,673,none
9628,1173,none
9630,588,none
9632,658,none
9634,446,none
9636,892,none
9638,607,none
9641,525,none
9642,458,none
9644,443,none
9646,464,none
9648,470,none
9650,546,none
9652,1153,none
9654,486,none
9656,430,none
9658,683,none
9660,634,none
9662,1353,none
9665,500,none
9666,501,none
9668,572,none
9670,476,none
9672,630,none
9674,480,none
9676,4483,none
9681,573,none
9683,429,none
9684,498,none
9686,449,none
9689,482,none
9690,618,none
9692,383,none
9694,495,none
9696,653,none
9698,579,none
9701,579,none
9702,522,none
9704,662,none
9706,826,none
9708,471,none
9710,791,none
9712,922,none
9714,462,none
9716,548,none
9718,467,none
9721,683,none
9722,1694,none
9724,523,none
9727,654,none
9728,627,none
9730,544,none
9732,634,none
9735,666,none
9736,471,none
9738,520,none
9740,592,none
9742,3295,none
9744,707,none
9746,523,none
9748,658,none
9750,537,none
9753,500,none
9754,573,none
9756,573,none
9758,485,none
9760,543,none
9762,481,none
9764,578,none
9766,586,none
9768,563,none
9770,481,none
9772,621,none
9774,281,none
9776,463,none
9778,530,none
9780,331,none
9782,530,none
9784,832,none
9787,413,none
9788,419,none
9790,336,none
9792,409,none
9794,402,none
9796,381,none
9798,409,none
9800,397,none
9802,401,none
9804,403,none
9806,387,none
9808,363,none
9810,326,none
9812,305,none
9814,361,none
9816,419,none
9818,351,none
9820,469,none
9822,473,none
9824,497,none
9826,529,none
9828,443,none
9830,398,none
9832,522,none
9834,379,none
9836,307,none
9838,407,none
9840,330,none
9842,455,none
9844,499,none
9847,375,none
9848,363,none
9850,616,none
9852,497,none
9854,403,none
9856,511,none
9858,523,none
9861,427,none
9862,544,none
9864,549,none
9866,716,none
9868,666,none
9870,471,none
9872,356,none
9874,475,none
9876,421,none
9879,417,none
9880,576,none
9882,420,none
9885,417,none
9886,452,none
9888,347,none
9890,460,none
9892,313,none
9894,405,none
9896,320,none
9898,471,none
9900,341,none
9902,449,none
9904,361,none
9906,371,none
9908,535,none
9910,394,none
9912,442,none
9914,455,none
9916,372,none
9918,370,none
9920,372,none
9922,434,none
9924,477,none
9926,721,none
9928,338,none
9930,486,none
9932,390,none
9934,400,none
9936,407,none
9938,327,none
9940,340,none
9942,335,none
9944,337,none
9946,378,none
9948,387,none
9951,698,none
9952,417,none
9954,432,none
9957,492,none
9958,356,none
9960,289,none
9962,477,none
9964,535,none
9967,350,none
9968,482,none
9970,348,none
9972,341,none
9974,380,none
9976,898,none
9978,376,none
9980,421,none
9982,350,none
9984,407,none
9986,400,none
9988,436,none
9991,472,none
9992,391,none
9994,434,none
9996,335,none
9998,419,none
10001,469,none
10002,1268,none
10004,535,none
10006,400,none
10008,415,none
10010,419,none
10012,350,none
10014,503,none
10016,487,none
10018,354,none
10020,285,none
10022,823,none
10024,399,none
10026,504,none
10028,462,none
10030,370,none
10032,370,none
10034,325,none
10036,410,none
10038,379,none
10040,386,none
10042,449,none
10044,406,none
10046,356,none
10048,454,none
10050,462,none
10052,401,none
10054,436,none
10056,332,none
10058,424,none
10060,420,none
10062,725,none
10064,556,none
10066,386,none
10068,398,none
10070,360,none
10072,478,none
10074,618,none
10076,407,none
10078,349,none
10080,327,none
10082,420,none
10084,443,none
10086,420,none
10088,392,none
10090,374,none
10092,459,none
10094,424,none
10096,466,none
10098,549,none
10100,366,none
10102,377,none
10104,454,none
10106,394,none
10108,365,none
10110,508,none
10112,492,none
10114,487,none
10116,521,none
10118,575,none
10121,442,none
10122,381,none
10124,346,none
10126,404,none
10128,387,none
10130,382,none
10132,504,none
10135,381,none
10136,285,none
10139,353,none
10141,508,none
10142,381,none
10144,480,none
10146,410,none
10148,487,none
10150,397,none
10152,481,none
10154,355,none
10157,429,none
10158,306,none
10160,429,none
10162,455,none
10164,401,none
10166,324,none
10168,362,none
10170,344,none
10172,434,none
10174,508,none
10176,469,none
10178,316,none
10180,358,none
10182,365,none
10184,727,none
10186,430,none
10189,418,none
10190,351,none
10192,441,none
10194,419,none
10196,363,none
10199,422,none
10200,721,none
10202,327,none
10204,357,none
10206,342,none
10208,396,none
10211,486,none
10212,863,none
10214,515,none
10216,382,none
10218,877,none
10220,362,none
10223,345,none
10224,317,none
10226,394,none
10228,558,none
10230,454,none
10233,468,none
10234,441,none
10236,333,none
10238,425,none
10240,316,none
10243,355,none
10244,362,none
10246,371,none
10248,366,none
10250,351,none
10252,433,none
10254,362,none
10257,499,none
10258,319,none
10260,493,none
10262,399,none
10264,403,none
10266,445,none
10268,305,none
10271,489,none
10272,358,none
10274,325,none
10276,494,none
10278,390,none
10281,473,none
10282,500,none
10284,441,none
10286,818,none
10288,474,none
10290,570,none
10292,522,none
10294,689,none
10297,590,none
10298,562,none
10300,640,none
10302,449,none
10304,1016,none
10306,519,none
10308,537,none
10310,389,none
10312,550,none
10314,462,none
10316,359,none
10318,613,none
10320,656,none
10322,535,none
10324,587,none
10326,497,none
10328,496,none
10331,744,none
10332,510,none
10334,456,none
10336,917,none
10338,729,none
10340,629,none
10342,557,none
10344,527,none
10346,425,none
10349,582,none
10350,768,none
10352,531,none
10354,452,none
10356,575,none
10358,509,none
10360,931,none
10362,468,none
10364,569,none
10366,476,none
10368,424,none
10370,607,none
10372,364,none
10374,514,none
10376,437,none
10378,2659,none
10380,407,none
10382,437,none
10385,393,none
10386,378,none
10388,1292,none
10390,887,none
10392,1007,none
10394,391,none
10396,407,none
10398,323,none
10400,375,none
10402,454,none
10404,493,none
10406,639,none
10408,333,none
10410,474,none
10412,344,none
10414,408,none
10416,419,none
10419,378,none
10420,620,none
10422,511,none
10424,575,none
10426,365,none
10428,367,none
10430,410,none
10432,425,none
10434,395,none
10436,411,none
10438,469,none
10440,392,none
10442,504,none
10444,368,none
10446,317,none
10448,349,none
10450,479,none
10452,444,none
10454,384,none
10456,443,none
10458,587,none
10460,336,none
10463,506,none
10464,414,none
10466,402,none
10468,399,none
10470,330,none
10472,379,none
10474,363,none
10476,379,none
10478,396,none
10480,342,none
10482,525,none
10485,971,none
10486,467,none
10488,384,none
10490,314,none
10492,534,none
10494,443,none
10497,359,none
10498,429,none
10500,656,none
10502,485,none
10505,420,none
10506,686,none
10508,505,none
10510,480,none
10512,471,none
10514,377,none
10516,382,none
10518,384,none
10520,548,none
10522,375,none
10524,589,none
10526,343,none
10528,534,none
10530,456,none
10532,433,none
10534,442,none
10536,525,none
10538,462,none
10540,320,none
10542,318,none
10544,539,none
10547,592,none
10548,466,none
10550,427,none
10553,505,none
10554,375,none
10556,1238,none
10558,391,none
10560,475,none
10562,578,none
10564,376,none
10566,409,none
10568,369,none
10570,442,none
10572,451,none
10574,381,none
10576,476,none
10578,513,none
10580,422,none
10582,516,none
10584,348,none
10586,325,none
10589,418,none
10590,480,none
10592,388,none
10594,424,none
10596,323,none
10598,528,none
10600,415,none
10602,344,none
10604,435,none
10606,357,none
10608,412,none
10610,366,none
10612,360,none
10614,354,none
10616,360,none
10618,359,none
10620,450,none
10623,447,none
10624,330,none
10626,387,none
10628,406,none
10630,559,none
10632,393,none
10634,396,none
10637,426,none
10638,373,none
10640,337,none
10642,359,none
10644,302,none
10646,634,none
10648,399,none
10650,367,none
10652,436,none
10654,398,none
10656,442,none
10658,409,none
10660,365,none
10662,361,none
10664,499,none
10666,417,none
10668,374,none
10670,489,none
10672,495,none
10674,473,none
10676,462,none
10678,367,none
10680,506,none
10682,574,none
10684,494,none
10686,465,none
10688,503,none
10690,638,none
10692,464,none
10694,408,none
10697,539,none
10698,613,none
10700,512,none
10703,383,none
10704,458,none
10706,392,none
10708,559,none
10711,2354,none
10712,2596,none
10715,453,none
10717,552,none
10718,450,none
10720,518,none
10722,847,none
10724,416,none
10726,351,none
10728,421,none
10731,377,none
10732,403,none
10735,547,none
10736,448,none
10738,609,none
10740,431,none
10742,554,none
10744,427,none
10747,387,none
10748,390,none
10750,579,none
10752,343,none
10754,440,none
10756,523,none
10758,360,none
10760,587,none
10763,461,none
10764,582,none
10766,505,none
10768,479,none
10770,346,none
10772,341,none
10774,379,none
10776,384,none
10778,399,none
10781,487,none
10782,471,none
10784,430,none
10786,362,none
10788,470,none
10791,396,none
10792,499,none
10794,805,none
10796,398,none
10798,1074,none
10800,590,none
10802,468,none
10804,372,none
10806,351,none
10808,410,none
10810,576,none
10812,426,none
10814,647,none
10816,532,none
10818,377,none
10820,437,none
10822,366,none
10824,445,none
10826,367,none
10828,360,none
10830,513,none
10832,437,none
10834,444,none
10836,380,none
10838,381,none
10840,394,none
10842,351,none
10844,363,none
10846,429,none
10848,475,none
10850,601,none
10852,464,none
10854,502,none
10856,552,none
10858,383,none
10860,524,none
10862,434,none
10864,542,none
10867,353,none
10868,482,none
10870,346,none
10872,430,none
10874,374,none
10876,367,none
10878,558,none
10880,550,none
10882,517,none
10884,348,none
10887,325,none
10888,465,none
10890,388,none
10892,518,none
10894,443,none
10896,490,none
10898,518,none
10900,433,none
10902,502,none
10904,382,none
10906,498,none
10908,528,none
10910,340,none
10913,706,none
10915,470,none
10916,418,none
10918,546,none
10920,359,none
10922,344,none
10924,694,none
10926,383,none
10929,479,none
10930,544,none
10933,794,none
10934,620,none
10936,362,none
10938,411,none
10940,470,none
10942,559,none
10944,420,none
10946,356,none
10948,474,none
10950,453,none
10953,458,none
10954,459,none
10956,393,none
10958,447,none
10960,443,none
10962,600,none
10964,393,none
10966,380,none
10968,396,none
10970,442,none
10972,356,none
10974,426,none
10976,405,none
10978,508,none
10980,546,none
10982,324,none
10984,555,none
10987,514,none
10988,340,none
10990,321,none
10992,341,none
10994,445,none
10996,398,none
10998,380,none
11000,1368,none
11002,433,none
11004,427,none
11006,869,none
11008,411,none
11010,444,none
11012,570,none
11014,479,none
11017,405,none
11018,557,none
11020,21171,none
11029,11684,none
11030,11588,none
11032,9542,none
11034,7536,none
11036,5270,none
11038,2917,none
11040,858,none
11042,472,none
11044,366,none
11046,394,none
11048,815,none
11050,405,none
11052,430,none
11054,362,none
11056,457,none
11058,436,none
11060,475,none
11063,476,none
11064,600,none
11066,349,none
11068,553,none
11070,369,none
11072,438,none
11074,421,none
11076,403,none
11078,550,none
11080,417,none
11083,473,none
11084,364,none
11086,585,none
11088,627,none
11090,461,none
11092,435,none
11094,378,none
11096,441,none
11098,414,none
11100,458,none
11102,356,none
11104,463,none
11106,367,none
11109,469,none
11110,437,none
11112,444,none
11114,389,none
11116,356,none
11118,409,none
11120,535,none
11122,387,none
11124,589,none
11126,355,none
11128,516,none
11130,444,none
11133,363,none
11134,419,none
11137,868,none
11138,360,none
11140,631,none
11142,395,none
11144,505,none
11146,400,none
11148,338,none
11150,426,none
11152,350,none
11154,553,none
11156,501,none
11158,392,none
11160,625,none
11162,603,none
11164,514,none
11167,366,none
11168,483,none
11170,441,none
11172,475,none
11174,387,none
11176,390,none
11178,371,none
11181,419,none
11182,393,none
11184,1261,none
11186,411,none
11189,553,none
11190,940,none
11192,531,none
11194,412,none
11196,301,none
11199,746,none
11200,568,none
11202,517,none
11204,714,none
11206,445,none
11208,377,none
11210,427,none
11212,1467,none
11214,516,none
11216,474,none
11218,543,none
11221,500,none
11222,505,none
11224,444,none
11227,601,none
11228,444,none
11230,439,none
11233,341,none
11234,410,none
11236,619,none
11238,387,none
11240,454,none
11242,495,none
11244,512,none
11246,519,none
11248,437,none
11250,424,none
11253,423,none
11254,350,none
11256,388,none
11258,479,none
11260,348,none
11262,430,none
11264,431,none
11266,336,none
11268,525,none
11270,488,none
11272,498,none
11274,352,none
11276,457,none
11278,428,none
11280,366,none
11282,401,none
11285,436,none
11286,387,none
11288,450,none
11290,429,none
11292,485,none
11295,420,none
11296,1047,none
11298,398,none
11300,484,none
11302,443,none
11304,377,none
11306,368,none
11308,335,none
11310,380,none
11312,518,none
11314,311,none
11317,426,none
11319,619,none
11320,432,none
11322,455,none
11324,426,none
11326,428,none
11328,416,none
11330,544,none
11332,354,none
11335,467,none
11336,520,none
11338,350,none
11340,560,none
11342,383,none
11344,338,none
11346,369,none
11348,335,none
11350,427,none
11352,399,none
11355,403,none
11356,341,none
11358,394,none
11360,712,none
11362,306,none
11364,345,none
11366,446,none
11368,352,none
11370,362,none
11372,567,none
11374,408,none
11376,396,none
11378,373,none
11381,470,none
11382,581,none
11384,361,none
11386,386,none
11388,331,none
11390,556,none
11392,453,none
11394,297,none
11396,516,none
11398,410,none
11400,336,none
11402,448,none
11404,625,none
11406,518,none
11408,503,none
11410,499,none
11412,910,none
11414,2376,none
11417,386,none
11418,634,none
11420,451,none
11423,463,none
11424,398,none
11426,517,none
11429,607,none
11430,678,none
11432,798,none
11436,1097,none
11438,804,none
11440,689,none
11442,1534,none
11444,701,none
11447,1031,none
11448,508,none
11450,1937,none
11452,446,none
11454,440,none
11456,347,none
11459,613,none
11460,413,none
11462,599,none
11465,533,none
11466,546,none
11468,374,none
11471,395,none
11472,653,none
11474,433,none
11477,382,none
11478,356,none
11480,385,none
11484,709,none
11486,471,none
11488,541,none
11490,421,none
11493,436,none
11494,366,none
11496,295,none
11498,643,none
11500,568,none
11502,439,none
11504,439,none
11506,411,none
11508,737,none
11510,417,none
11512,482,none
11514,392,none
11516,355,none
11518,401,none
11520,617,none
11522,482,none
11524,4132,none
11526,324,none
11528,425,none
11530,995,none
11533,551,none
11534,369,none
11536,351,none
11538,514,none
11540,386,none
11542,546,none
11544,666,none
11546,620,none
11548,499,none
11550,435,none
11552,395,none
11554,364,none
11557,510,none
11558,430,none
11560,445,none
11562,438,none
11564,360,none
11567,380,none
11568,428,none
11570,366,none
11572,775,none
11574,805,none
11576,619,none
11578,503,none
11580,544,none
11582,636,none
11584,354,none
11587,399,none
11588,340,none
11590,388,none
11592,501,none
11596,1322,none
11598,670,none
11600,407,none
11602,545,none
11604,356,none
11607,363,none
11608,473,none
11610,386,none
11612,463,none
11614,396,none
11616,737,none
11618,388,none
11620,440,none
11622,406,none
11625,633,none
11626,372,none
11628,546,none
11630,534,none
11632,543,none
11634,447,none
11636,363,none
11638,542,none
11641,476,none
11642,1183,none
11644,2399,none
11646,449,none
11648,1030,none
11650,442,none
11652,411,none
11655,536,none
11656,473,none
11658,804,none
11660,1492,none
11662,505,none
11664,428,none
11666,584,none
11668,554,none
11670,510,none
11672,815,none
11674,489,none
11677,766,none
11679,601,none
11681,1641,none
11682,425,none
11685,719,none
11687,568,none
11688,2535,none
11691,453,none
11695,650,none
11696,436,none
11698,586,none
11701,500,none
11703,2017,none
11704,2309,none
11706,879,none
11708,7388,none
11710,645,none
11712,8077,none
11714,6522,none
11716,5347,none
11721,524,none
11722,492,none
11724,385,none
11726,639,none
11728,1287,none
11731,563,none
11732,528,none
11734,608,none
11736,655,none
11738,490,none
11740,327,none
11742,544,none
11744,569,none
11746,428,none
11748,685,none
11750,481,none
11752,329,none
11755,611,none
11756,590,none
11758,592,none
11760,634,none
11762,419,none
11765,4298,none
11766,1307,none
11768,531,none
11770,439,none
11772,1381,none
11774,401,none
11776,333,none
11778,526,none
11780,392,none
11782,2003,none
11784,1012,none
11788,642,none
11790,433,none
11792,615,none
11794,514,none
11796,779,none
11798,540,none
11800,560,none
11802,459,none
11804,450,none
11806,589,none
11808,635,none
11810,454,none
11813,454,none
11814,560,none
11816,415,none
11818,427,none
11820,565,none
11822,838,none
11824,589,none
11827,2215,none
11829,1515,none
11830,701,none
11832,719,none
11835,1043,none
11836,374,none
11838,582,none
11840,459,none
11842,448,none
11844,454,none
11846,511,none
11848,416,none
11851,527,none
11852,483,none
11854,537,none
11856,493,none
11858,416,none
11860,439,none
11862,421,none
11864,581,none
11866,432,none
11868,368,none
11871,576,none
11872,582,none
11874,473,none
11876,464,none
11878,479,none
11880,396,none
11882,380,none
11884,564,none
11886,385,none
11888,388,none
11890,352,none
11892,698,none
11894,561,none
11896,620,none
11898,445,none
11900,384,none
11902,331,none
11904,305,none
11906,323,none
11908,634,none
11910,478,none
11912,509,none
11914,365,none
11916,404,none
11918,470,none
11921,414,none
11922,409,none
11924,458,none
11926,378,none
11928,457,none
11930,419,none
11932,508,none
11934,474,none
11936,477,none
11938,426,none
11940,390,none
11942,342,none
11944,489,none
11947,682,none
11948,455,none
11950,405,none
11952,510,none
11954,480,none
11956,354,none
11958,475,none
11960,531,none
11962,879,none
11964,514,none
11966,497,none
11968,424,none
11971,408,none
11972,353,none
11975,557,none
11976,450,none
11978,422,none
11981,681,none
11983,484,none
11984,362,none
11987,656,none
11988,469,none
11990,413,none
11992,580,none
11994,429,none
11996,421,none
11998,560,none
12000,558,none
12002,438,none
12004,1122,none
12006,449,none
12008,625,none
12011,441,none
12012,485,none
12015,522,none
12016,513,none
12018,472,none
12020,406,none
12022,568,none
12025,353,none
12026,419,none
12029,428,none
12030,361,none
12032,573,none
12035,487,none
12036,356,none
12038,352,none
12040,405,none
12042,368,none
12044,372,none
12046,425,none
12048,373,none
12050,431,none
12052,355,none
12054,377,none
12056,409,none
12058,532,none
12060,393,none
12062,509,none
12064,380,none
12066,370,none
12068,547,none
12070,350,none
12073,469,none
12075,399,none
12076,342,none
12078,419,none
12080,499,none
12082,333,none
12084,628,none
12086,377,none
12088,337,none
12090,361,none
12093,387,none
12094,350,none
12097,362,none
12098,367,none
12101,481,none
12102,394,none
12104,353,none
12106,381,none
12108,340,none
12110,336,none
12112,345,none
12114,406,none
12116,504,none
12118,499,none
12120,336,none
12122,359,none
12124,392,none
12126,379,none
12128,409,none
12130,322,none
12132,408,none
12134,344,none
12136,459,none
12138,589,none
12140,383,none
12142,443,none
12144,365,none
12146,486,none
12148,551,none
12150,415,none
12152,473,none
12155,449,none
12156,402,none
12158,454,none
12160,491,none
12162,442,none
12164,400,none
12166,398,none
12168,554,none
12170,349,none
12172,411,none
12174,528,none
12176,410,none
12178,446,none
12181,442,none
12182,475,none
12184,392,none
12186,374,none
12188,359,none
12190,471,none
12192,359,none
